case,mode,runs,ok_runs,real_mean,real_stdev,real_min,real_max,full_evolve_mean,full_evolve_stdev,full_evolve_min,full_evolve_max,move_collide_mean,move_collide_stdev,move_collide_min,move_collide_max,move_mean,move_stdev,move_min,move_max,build_occ_mean,build_occ_stdev,build_occ_min,build_occ_max,collision_phase_mean,collision_phase_stdev,collision_phase_min,collision_phase_max,post_mean,post_stdev,post_min,post_max,particles_mean,particles_stdev,particles_min,particles_max,collisions_mean,collisions_stdev,collisions_min,collisions_max,candidates_mean,candidates_stdev,candidates_min,candidates_max,total_energy_mean,total_energy_stdev,total_energy_min,total_energy_max,migration_wall_mean,migration_wall_stdev,migration_wall_min,migration_wall_max,particles_rank_ratio_mean,particles_rank_ratio_stdev,particles_rank_ratio_min,particles_rank_ratio_max,rank_wall_ratio_mean,rank_wall_ratio_stdev,rank_wall_ratio_min,rank_wall_ratio_max,dlb_rebalances_mean,dlb_rebalances_stdev,dlb_rebalances_min,dlb_rebalances_max,dlb_triggered_mean,dlb_triggered_stdev,dlb_triggered_min,dlb_triggered_max
zb,OMP8,3,3,55.41,0.33045423283716446,55.07,55.73,50.84766373666667,0.5247497450976586,50.45719532,51.44416233,50.68135887666667,0.5275857752426226,50.28762811,51.28081439,37.05867357666666,0.28171137674414676,36.86317028,37.38158105,3.9214818636666666,0.23570873404866544,3.704723194,4.172410722,8.678857729,0.036655852665978254,8.636531482,8.700155559,0.16512592233333334,0.0031951460230456347,0.162145754,0.168499595,1957931.6666666667,186.6877964231549,1957750,1958123,242504.66666666666,483.1162730992751,241964,242894,477998.6666666667,1672.084427692972,476411,479744,0.0019611839213333334,2.5691514752991337e-07,0.001960918276,0.001961431111,,,,,,,,,,,,,,,,,,,,
zb,MPI2xOMP4,3,3,59.263333333333335,0.5320087718575084,58.76,59.82,53.351574533333334,0.3761769878299873,52.91720393,53.56963184,53.183554586666666,0.3816308564888781,52.74288603,53.4046155,39.77608695,2.282997301493038,38.11409696,42.37920458,4.788396368666667,0.5157106272019236,4.481433485,5.383791594,8.543035389666667,2.7046314212469693,6.968959074,11.666041,0.17620085333333335,0.005605280178439821,0.171703393,0.182480564,1957736.6666666667,323.9341496868358,1957530,1958110,84780.66666666667,122154.27761782774,14013,225832,165641.66666666666,247824.86229055657,22291,451805,0.0019609947893333333,2.228117386278372e-07,0.001960767973,0.001961213368,2.078127180666667,0.14539848270105638,1.931351662,2.222108347,1.255905597,0.0706995454116847,1.179114582,1.318296536,1.0643280053333335,0.05147555549902092,1.005250761,1.099536038,1,0.0,1,1,1,0.0,1,1
zb,MPI4xOMP2,3,3,60.483333333333334,0.9586622623913684,59.48,61.39,54.01969341666667,0.2184536455398278,53.87618965,54.2711033,53.835770636666666,0.2227606811589955,53.67625755,54.0902813,40.46219467,2.4689612520888895,38.13297835,43.05047174,3.833383527,0.39423008598896564,3.485234577,4.261449325,9.610035248333334,1.8502336875191645,8.250059604,11.71698291,0.188744321,0.017540748046872945,0.175978934,0.20874544,1959961,228.61977167340535,1959699,1960120,7669,281.9645367772337,7349,7881,11482.666666666666,368.2625874743908,11196,11898,0.0019600020176666665,2.3285660464774093e-06,0.001957362666,0.001961766201,2.3111839306666666,0.3566613998670507,1.966695092,2.678884059,1.172074329,0.03798716998159416,1.132803662,1.208632609,1.257613636,0.08265795944550214,1.171983199,1.336937887,3,1.0,2,4,3,1.0,2,4
zb,MPI8,3,3,69.31666666666666,2.2592107766504093,66.82,71.22,60.666755976666664,3.3691605412170724,58.47378665,64.54611809,60.48103757333333,3.376227723046644,58.27740051,64.36797754,46.39312734666667,0.8422365720722919,45.66641244,47.31619591,4.9756953710000005,0.5822566221676025,4.355721724,5.510953768,10.747428209333332,1.27858843755278,9.538047588,12.08549242,0.19229369166666666,0.009079488796739615,0.186911279,0.202776518,1959896.3333333333,212.16581565684265,1959652,1960034,29251.666666666668,10811.879130536621,18108,39698,53232,22687.265701269513,31032,76377,0.001955075675,2.370622359351846e-06,0.001952385762,0.001956860093,2.866942450333333,0.6377131865103197,2.165261656,3.411202483,1.2298911253333333,0.04570601376630093,1.18555082,1.276850241,1.3732060036666667,0.12760561351163974,1.269997654,1.515882787,5,0.0,5,5,5,0.0,5,5
zb,MPI8origin,3,3,107.68333333333334,0.6033517492585286,107.12,108.32,107.65022186666667,0.5923683589910701,106.9841572,108.1180454,107.54171496666666,0.592996408735514,106.8746305,108.0090237,79.64040373666667,0.5666798180075834,78.98636767,79.98484686,9.873676708666666,0.0469867942473904,9.819511032,9.903464808,23.713223856666666,0.1212512375966146,23.5839556,23.82443213,0.116623744,0.0015312504967793497,0.115022951,0.11807439,1958092.3333333333,207.75305854146487,1957861,1958263,240806,590.5768366605653,240221,241402,474559.3333333333,683.6712172772328,473867,475234,0.001962400296,2.093955121367047e-07,0.001962205515,0.00196262175,,,,,,,,,,,,,,,,,,,,
